,Review,Rating
3321,"enak n kriuk bgt, mksh seller",5
3322,"Ini juga enak, crunchy dan gak berminyak.. Baru ngerasain nih bawang tapi dibake.. Biasanyakan digoreng jadi berminyak.",5
3323,👍👍👍👍👍👍,5
3324,"Uda nympk packing rapi, lom dicobain semoga enak",5
3325,Enak dan crunchy.. Pas banget buat yg ga mau ada minyak dan tepung,5
3326,jadi langganan setia deh,5
3327,The bestttt!!!!,5
3328,,5
3329,respon cepet dan packing rapih... bawangnya juga fresh... ga tengik/langu... suka banget... terima kasih banyak...,5
3330,good,5
3331,"Pengiriman cepat, penjual ramah,uda sering beli di sini.",5
3332,"Produk baik/bagus sesuai iklan, pengiriman cepat, semoga sukses selalu...",5
3333,Thanks paketnya ya........,5
3334,"Te O Pe Te O Pe Te O Pe, thanks Seller",5
3335,Terima kasih,5
3336,"Thx Seller..
barang sesuai dengan deskripsi..",5
3337,Mantul....................,5
3338,Brg sesuai deskripsi terima kasih,5
3339,Super cepaaattttt top seller.,5
3340,"mantaaaft surantaap, bawang krenyeees uenaak..",5
3341,pengemasan & pengiriman cpt seller fast response brg sesuai pesanan bagornya mantap,5
3342,"sdh berkali-kali beli , tdk diragukan lagi.",5
3343,"respon penjual cepat, harga lebih murah, dan rasanya bawang goreng",5
3344,"kemasan aman dan rapi, kalo yg ini bawang goreng nya ga hancur",5
3345,murah,5
3346,sy beli krn bawangnya dioven jd sehat dan harganya jg murah....,5
3347,"Memang lebih kering dibanding goreng biasa, tapi sa nggak suka tepungnya. Rasa masih ok sih",4
3348,terima kasih,5
3349,Ini baru ok makan bawang goreng tapi nggak berminyak,5
3350,all is good,5
3351,"brg sesuai dg yg dipesan
tq",5
3352,barang sudah diterima dan ok semua. thanks ya,5
3353,pesanan sudah saya terima barang bagus original packing rapi dan bersih pengiriman cepat sesuai dengan pesanan barang,5
3354,"pengiriman cepat, rasa enak",5
3355,Packing nya rapih. Barang sesuai pesanan. Kondisi bagus. Ditunggu promo lainnya.,5
3356,"enak sama nasi uduk lebih enak, dn enaknya lg pedasnya mantul.",5
3357,"produk diterima baik , packing bagus tp blom dicoba semoga suka terima kasih",5
3358,enak banget asli pengirimsn cepat,5
3359,ok enak sdh order ke 2 kalinya,5
3360,"udh langganan bawang goreng renyah, enak dan beneran sekilo",5
3361,"Produkkkkkk originallllllllll. Pengirimannn barang sangat baik, respon penjual sangattttttt baik. Kualitas produknyaaaaa bagusss bangetttttt, harganya juga sesuaiii sama produknyaaaa, gakecewaa pokoknyaaa luvv bgtttt❤❤❤Sukaaa bangettttttt ama barangnyaaaa😍 next belanja lagi disiniiiii😍 bagusss bgt",5
3362,kecewanya sama seperti bulan lalu begitu dibuka ada semut merah gatel dan banyak di bagian ujung pas mau buka bawangnya. bagusnya semutnya tidak masuk kedalam. beli lagi karna berharap sudah improve..eh terus begini.padahal saya cocok dengan rasa bawang dan harganya. tapi gak tau apa yg salah..selalu datang dengan semut merah,1
3363,berat nya bener 1 kilo bawang goreng nya bagus enak gak gosong dan besar2 bakal langganan mantap,5
3364,"pesanan sudah sampai,packing rapi,bawang gorengnya wangi dan renyah👍",5
3365,"garing, renyah , wangi",5
3366,Bawangnya renyah..,5
3367,"yg kali ini agak sedikit coklat, biasanya kuning keemasan. makasih",4
3368,"bawang goreng renyah cocok untuk taburan di makanan, tapi kurang gurih sedikit",4
3369,"Langganan tetap, selalu puas belanja disini 😊👍",5
3370,"Rasanya kaya ada tepung, ngga full bawang, tapi lumayan lagi promo",4
3371,"Bawangnya enak, garing kriuk2",5
3372,bawang goreng biasa ...,3
3373,murah meriah,5
3374,"sdh kami terima, cuman sayang kami kecewa, terlalu banyak tepung kiloan pertama yg terbuang ada 250 gram, bungkus ke dua lebih banyak lagi sampai 400 gram. ini sama dengan beli bawang tepung hehehehe",2
3375,Uwuuu. Ntar order lagi,5
3376,Sesuai dan enak,5
3377,Walaupun judulnya curah tapi cukup lah buat taburan diatas makanan. Wangi lagi..,5
3378,"Bawangnya enak banget, harum, top. Walaupun judulnya bawang goreng curah, tapi kualitas grade A krn Enak dimakan, renyah dan harum banget🤩👍👍",5
3379,"Rekomended, Barang sesuai harga,",5
3380,"Respon cepat, barang sesuai deskripsi",5
3381,Enak tp agak melempem,4
3382,kualitas enak dan pengiriman cepat,5
3383,"Uenak, cepat sekali sampainya. Sdh beli yg kedua Kali.",5
3384,enak,5
3385,Pesanan sdh sampai.. seller fast respon.. brg nya oke.. packing rapi.. Tks,5
3386,"Kecewa, kt nya berat nya 200gr, ternyata cm 145 gr,,rugi lah, utk dijual lg soalnya",2
3387,Sesuai pesanan,5
3388,asli dan rasanya enak,5
3389,"Pengiriman cepat, kemasan rapih dan kondisi barang sangat baik terima kasih.",5
3390,"dikirimkan dihari yang sama, oke.",5
3391,"seger2 mkasih yaaa,, cepet dikirimnyah,, pertahankan....",5
3392,"pengiriman cepat, segar dan sesuai pesanan",5
3393,Dikirimnya hancur remuk,1
3394,bawang gorengnya dpt banyak ternyata.. 👍👍,5
3395,"Bawang gorengnya renyah. Kualitas oke, kemasan rapi.",5
3396,"🌾🐸🐸🌾🐸🐸🌾
🐸🐸🐸🐸🐸🐸🐸
🐸🐸🐸🐸🐸🐸🐸
🌾🐸🐸🐸🐸🐸🌾
🌾🌾🐸🐸🐸🌾🌾
🌾🌾🌾🐸🌾🌾🌾",5
3397,Cepat sampe... packing rapi makasih,5
3398,No comment,5
3399,Sesuai pesanan,5
3400,Barang sesuai gambar. Goreng barangnya cantik dan aroma bawangnya wangi.,5
3401,bwg putihnya enak dan rekomen 👍 seller jg rekomen,5
3402,mantap,5
3403,wangi banget real kating,5
3404,👍,5
3405,kemasannya bagus,4
3406,rasanya agak pahit...,5
3407,Wangi bawangnya,4
3408,"Respon seller cepat, pengiriman cepat, packaging rapih. Produk sesuai deskripsi.",5
3409,suka bgt baputgornya enak,5
3410,,5
3411,"sdh beberapa kali beli disini tp br coba abon ayamnya, krn terbiasa beli yg sapi jd sepertinya selera kami tetap yg sapi",5
3412,"Abon keras,gak ada merk dan rasanya kurang sama dengan yg pakai merk",5
3413,Responnya cepat,5
3414,Udah beli aja rasa terbukti enak kok,5
3415,"Terima kasih, barang sudah kami terima.",5
3416,Rasanya enak pakai banget,5
3417,"abonnya enak, tapi kalo buat saya pedasnya kurang berasa",5
3418,mantapppppppppp,5
3419,klo ini sdh terbukti enak,5
3420,mantap,5
3421,"mantapp , toppp...👍👍👍",5
3422,akhirnya beli lagi,5
3423,"langganan terus...gak mo
pindah ke tmpat lain..abonya enduuuullll",5
3424,enak juga,5
3425,"sdh di trm dngn baik, packing rapih dan aman. seller fast respon 👌 rasane selalu makyosss 👍 Terima kasih dan sukses terus..",5
3426,"saran aja yg mau order jangan pake anteraja, pengiriman nya lama.. jabodetabek makan waktu seminggu.. uedann.. untuk produknnya oke",5
3427,"Kering, gurih, manis 👍",5
3428,Barang telah diterima dan sesuai dgn deskripsi. Tks ya gan,5
3429,sesuai,5
3430,mantap,5
3431,"mantapp , toppp...👍👍👍",5
3432,akhirnya beli lagi,5
3433,"langganan terus...gak mo
pindah ke tmpat lain..abonya enduuuullll",5
3434,enak juga,5
3435,"sdh di trm dngn baik, packing rapih dan aman. seller fast respon 👌 rasane selalu makyosss 👍 Terima kasih dan sukses terus..",5
3436,"saran aja yg mau order jangan pake anteraja, pengiriman nya lama.. jabodetabek makan waktu seminggu.. uedann.. untuk produknnya oke",5
3437,"Kering, gurih, manis 👍",5
3438,Barang telah diterima dan sesuai dgn deskripsi. Tks ya gan,5
3439,sesuai,5
3440,Ok,5
3441,"Abon nya enak, original, banyak, nih otw repeat order... Thx",5
3442,enak banget dan fresh,5
3443,Rasa selalu top,5
3444,respon cepat... rekomended seller,5
3445,pembelian yg ke sekian kali 👍👍👍,5
3446,mantappp...👍👍👍👍👍,5
3447,"Alhamdulillah, sekarang sahur gak perlu repot lagi",5
3448,ntaps....enak,5
3449,saya sudah langganan dari dulu dan suka dg abon ini,5
3450,paket terlambat..,1
3451,mantappp proses cepat semoga enak abonnya,5
3452,tidak sesuai selera aku,2
3453,"Barang sesuai gambar, rasanya enak, anak saya umur 1½thn suka banget...pengiriman cepat",5
3454,pengiriman agak lama,4
3455,"Brg sdh sampe,blm dicoba ,makasih bonusnya",5
3456,enak..mantap..apalagi pake roti or nasi yg ada nambah mlulu.. beli yg bnyk biar puas,5
3457,rasa sapi nya kurang mantap..,3
3458,mannttaappp fast renspon y cpt sampai pula makasi y gan bonus y.....rasa abon TOP dah pack y jg super aman mantuull abisss,5
3459,,5
3460,packing rapih,5
3461,Senjata utk anak susah makan 😁😁😁,5
3462,"produk sampai cepat sekali, orderan sesuai. abonnya enak, saya sudah reorder kesekian kali. terima kasih banyak sis.",5
3463,mantap lha...udah langganan disini,5
3464,abonnya enak.. anak saya suka,5
3465,B aja sihhh.. hehe,4
3466,expired-nya masih panjang (2022),5
3467,pengiriman cepat,5
3468,"Kemasan dan rasa abon nya emang top markotop.. hanya sedikit kesal krna packing box nya terkesan asal asalan, mungkin krna di dalamnya di lapisi buble wrap lagi yah?",5
3469,rasanyaaa enakk.. anak suka banget..,5
3470,oke,5
3471,respon cepat paking rapih... trims gan,5
3472,,5
3473,Terima kasih. Barang sudah diterima dgn baik.,5
3474,"produk sampai dg aman, sesuai dan msh lama
expired. lumayan cepat pengirman.",5
3475,"proses cepat,packing aman,produk original,exp date masih lama",5
3476,"proses cepat,packing aman,produk original,exp date masih lama",5
3477,"pembelian yg kesekian Kali, seller sangat responsif, order kemarin hari ini Sampe.",5
3478,top barang real sesuai,5
3479,👍,5
3480,Ok,5
3481,"Abon nya enak, original, banyak, nih otw repeat order... Thx",5
3482,enak banget dan fresh,5
3483,Rasa selalu top,5
3484,respon cepat... rekomended seller,5
3485,pembelian yg ke sekian kali 👍👍👍,5
3486,mantappp...👍👍👍👍👍,5
3487,"Alhamdulillah, sekarang sahur gak perlu repot lagi",5
3488,ntaps....enak,5
3489,saya sudah langganan dari dulu dan suka dg abon ini,5
3490,"enak, murah, rapi, cuma proses dan respon seller lamaaaa",4
3491,"sudah langgananan, rasa & kwalitas oke",5
3492,Enak uga walaupun harga ekonomis,5
3493,"Respon dan proses pengiriman cepat, packing rapi-aman barang fresh ok, Trims.",5
3494,👍👍,5
3495,rasanya seperti abon sapi pd umumnya,4
3496,Boyolali.JKT 3 hari timbangan mantap nya poll..penjual nya jujur ramah pula..terimakasih kak🙏kl ud habis nnti saya beli lg.,5
3497,"dikemas baik , pengiriman agak lama",4
3498,Abon nya seperti sapi🐄,5
3499,"enak mantap, exp masih 2022",5
3500,sip lah,5
3501,mantaappp .. sdh sampaaaii,5
3502,respon cepat dan ramah serta barang datang juga cepat,5
3503,"saya transaksi batal, duit gak kembali.",3
3504,abon nya agak bubuk ya....sehingga dagingnya kurang terasa,4
3505,"packing rapi,proses cepat,produk ori,exp masih lama 2022,tq seller",5
3506,"barang sudah saya terima, terima kasih untuk kiriman dan respon yang cepat.",5
3507,👍👍👍,5
3508,seller responsif,5
3509,Brg diterima dgn baik... sesuai pesanan... thx seller,5
3510,"Kesjkaan anak anak ...
Beli di official store bisa dapet harga terbaik dan packing terbaik.
Terimakasih ...",5
3511,Oke bgt,5
3512,"semua pesanan lengkap, exp date juga masih lama.. packing oke pengiriman cepat cuma 2 harii 💙",5
3513,enyak,5
3514,expired date masih Juni juli tahun dpn 👍👍,5
3515,Insyaallah bermanfaat,5
3516,campur ap aj enak...,5
3517,selalu puass dg product mama suka.... terimakasih 🤗,5
3518,ok,5
3519,lama dikirimnya,4
3520,"Produk ori, pengiriman cepat, packaging ok dikasi bubble wrap dan dus tebal padahal cuma beli 1. Terima kasih",5
3521,respon yang cepat..barang bagus..harga sesuai.,5
3522,"Barang sdh sampai dgn cepat, packing rapi, penjual respontif, exp sesuai deskripsi, recommended dech..👍👍👍",5
3523,Packingnya aman & prosesnya cepat...,5
3524,"Udah sering beli disini. Paketan aman, Exp date masi lama",5
3525,baik,5
3526,Fast response! Top seller!,5
3527,"Seperti biasanya, selalu puas dg barang dan pelayanannya....",5
3528,"Recommended Seller. Packing rapi & super aman, shg kemasan tidak penyok. Barang ori & expired masih lama. Two thumbs up.👍👍",5
3529,mantap,5
3530,"Fast response, produk bagus",5
3531,produk sesuai dengan pesanan. kalengnya tidak penyok. expirednya sampai 10/2022.,5
3532,rasa nya enak,5
3533,brg ok n cepat ditrima,5
3534,pengiriman cepat,5
3535,Abon langganan uenak ee. Pengiriman cepat,5
3536,"Harga murah, ed masih panjang",5
3537,"Pesanan sampai di Jkt dua hari, kondisi baik, dan rasa abon nya tetap seenak biasanya 👌✨",5
3538,kualitas bagus dan original,5
3539,"barang sesuai, dikemas rapi dan aman",5
3540,"enak, banyak, murah ☺",5
3541,"Senanggg banget 😁
Pesanan tibaaaa 😁 packingnya rapih aman 👍
Respon seller baik 👍
Produk berkualitas, harga oke 👍
Terima kasih 😍 puas belanja disini,,
Recommended👍
Sukses selaluuu 🙏",5
3542,tks..,5
3543,"mantap, rekomen banget",5
3544,"Packing aman + rapi, bisa langsung dimakan dan enak.",5
3545,enak,5
3546,"Barang sesuai pesanan, respon cepat",5
3547,"100 gr itu ternyata buanyaaak sekali,, murah banget. Terimakasiih 🙏🏻",5
3548,good product sesuai deskripsi recommended product,5
3549,Barangnya sesuai deskripsi... Pengirimannya juga cepat... Packingnya rapi... Recommended ..,5
3550,trims,5
3551,bagus,5
3552,mudah mudahan rsny enak dan manis sesuai yg aku pesan. krn ga ada cek listnya. makasih ya,5
3553,"rasa abonnya enak, ini udah k 3 ato 4 kali pesen",5
3554,"Terima kasih, anak bayi saya suka abon salmon nya & si abang 3thn suka abon sapi nya, dicemilin terussss 👍👍",5
3555,,5
3556,"rasanya enak, anakku approved",5
3557,"Packaging rapi, barang sesuai deskripsi. Terima kasih",5
3558,fast respon......👍,5
3559,"oke, penjual menerima masukan",5
3560,respons cepat,5
3561,"mantap lahh, thanks",5
3562,"pengiriman cepat, di packing dengan baik, expired date produk masih lama 👍",5
3563,abonnya enak,5
3564,puas,5
3565,good product,5
3566,"Sesuai deskripsi, respon & pengiriman cepat",5
3567,Selalu beli di sini,5
3568,enak skl.. thks ya seller ..kirimnya cepat skl🙏👍,5
3569,Pelayanan yg baik dan kwalitas yg tetap terjaga,5
3570,enak rasanya,5
3571,enak... maknyus,5
3572,"enak, garink, ga yg asin gitu.",5
3573,"Kereeen, packing rapih, datang cepet bingiit, sdh 2 X beli saya puas , tq yaa",5
3574,fast respons dan ramah adminnya...,5
3575,"Enak, renyah tampak crispy",5
3576,"Sesuai order, barang diterima dlm keadaan baik, packing aman. Respon penjual & pengiriman cepat. Rasanya gurih & renyah. Terimakasih..",5
3577,Mantabs,5
3578,cepet dikirimnya,5
3579,"Alhamdulillah, teri crispy ini sehat n gurih, insyaa Allah sebagai lauk sehat n enak, fast responses seller, very recommended seller, terimakasih utk layanannya, sukses selalu",5
3580,"cepat , quick respon , ikannya mantul..utuh semua , belum saya buka tapi bau asapnya sudah tercium",5
3581,Mantabbbb... ikannya bersih dan masih segar..,5
3582,Alhamdulillah...... puas belanja disini..... malam pesan pagi sudah sampai... terima kasih,5
3583,Udah langganan disini 👍🏻👍🏻👍🏻👍🏻👍🏻,5
3584,Recommended seller 👍,5
3585,tks bossku.. sangat cepat brngnya tiba.. kualitas brg oke.. 🙏,5
3586,"Puas banget, ikannya bagus, kering dan bisa langsung di olah, bakal langganan keliatannya, makasih yaaaa",5
3587,mantappp,5
3588,"Terimakasih, mantul Pakingan rapi, pengirimannya cepat & paketnya sesuai dengan deskripsi produk yang di tawarkan. Next order lagi 👍",5
3589,"Barang okey banget, pengiriman cepat banget, harga terjangkau, trus dapet promo setengah harga lg, sampe binggung ini toko untungnya berapa ya😷",5
3590,"sampe dengan cepat selamat sampe tujuan, pesan jumat sampe nya minggu",5
3591,produk bagus berkualitas sesuai deskripsi. terima kasih,5
3592,Ebinya baguuuuuuus bangeeeet.... Puaaaas sekaliiii... Recommended....👍👍👍,5
3593,"Terima kasih, barang bagus dan diterima dengan baik, pengiriman cepat. Seller attentive. Sukses selalu.",5
3594,packing rapi,5
3595,"Mantap,udang keringnya bagussss,bersih n kering, Terimakasih Tokopedia dan seller Terimakasih juga Pak kurir",5
3596,Makasih ya seller..,5
3597,Pengiriman cepat dan kwalitas barang bagus.,5
3598,mantap ebinya,5
3599,cepet banget sampenya. sukses y,5
3600,"kualitas selalu bagus dan mantap, enak sekali buat lauk. recommended deh 👍👍",5
3601,barang sdh sampai sesuai pesanan,5
3602,"pengiriman cepat karna pakai sameday gojek, kalo rasa dll blm dicobain msh di freezer.",5
3603,langgananku,5
3604,"trm ksh, paket sdh di trm",5
3605,,5
3606,"minta kemasan dibagi 2 msg2 500 gr tetep aja kemasan dijadikan satu, mengganggu banget jadinya",2
3607,"ikannya enak bgt,,fresh from the oven..recommended",5
3608,Sudah langganan belanja di toko ini krn kualitas Cakalangnya baguss👍👍👍👍👍. Pengiriman jg cepat. Terima kasih yaa 🙏,5
3609,Sudah pesan yg kedua,5
3610,Sip,4
3611,👍,5
3612,pengirimannya super duper cepet pake banget. ebinya juga bagus banget. makasih LSY,5
3613,thanks barang sdh dtg cepat n rapih packing nya sukses selalu 👍,5
3614,"Seller ramah & respon sangat cepat, pengiriman cepat, barang sesuai gambar & deskripsi 👍...puass, tks kak",5
3615,"terima kasih, paket cepat sampainya da ebinya kondisinya sangat baik dan difacum",5
3616,kata ibu saya ebinya bagus besar2 dan ibu saya senang sekali karena ga perlu ke pasar 😁,5
3617,always great,5
3618,Ok. Wangi.,5
3619,barang sudah di terima. warna dan aroma ok. semoga rasa nya juga enak.terima kasih.,5
3620,"kualitas selalu bagus dan mantap, enak sekali buat lauk. recommended deh 👍👍",5
3621,barang sdh sampai sesuai pesanan,5
3622,"pengiriman cepat karna pakai sameday gojek, kalo rasa dll blm dicobain msh di freezer.",5
3623,langgananku,5
3624,"trm ksh, paket sdh di trm",5
3625,,5
3626,"minta kemasan dibagi 2 msg2 500 gr tetep aja kemasan dijadikan satu, mengganggu banget jadinya",2
3627,"ikannya enak bgt,,fresh from the oven..recommended",5
3628,Sudah langganan belanja di toko ini krn kualitas Cakalangnya baguss👍👍👍👍👍. Pengiriman jg cepat. Terima kasih yaa 🙏,5
3629,Sudah pesan yg kedua,5
3630,⭐️⭐️⭐️⭐️⭐️,5
3631,Pingin buat masakan,5
3632,"barang tiba sesuai pesanan, packing rapih dan recomended seller...👍👍👍",5
3633,Sesuai gambar,5
3634,barang bagus..mantaap..terima kasih,5
3635,"bagus sih kualitasnya, thanks kak",5
3636,Ebi udang kering kurang bagus.,3
3637,"produk sesuai harapan, cepat sampai",5
