Review,Rating,Sentiment
sesuai deskripsi gurih dan renyah mantaap,5,positive
bawang gorengnya pahiiitttt sepahit pahitnya ga ada rasa bawang sama sekali kalau makan kebanyakan pusing ga tau itu campurannya pakai apa sebetulnya kalau jualan jujur malah berkah konsumen kan cerdas ga bisa dibohongin,5,negative
pelayanan nya cepat n bungkusnya rapih,4,positive
mantap nih murah meriah,5,positive
mantap proses pengiriman cepat barang oke,5,positive
gooooooodddd,5,neutral
barang sesuai dengan deskripsi terima kasih,5,neutral
bawang enak renyah,5,positive
ini uda beli yang kesekian kali bawang gorengnya enak banget,5,positive
bawang goreng top markotop,5,positive
fast respon barang bagus,5,positive
bawangnya enak kriuk pengiriman cepat,5,positive
baguss renyah enak murah tp saya yakin ini ada campuran kalo ga tepung ya baking powder,5,negative
sudah jd langganan dan selalu kasih bintang 5 tp x ini benar2 kecewa bawangnya jelek banget,1,negative
barang nya sesuai pesanan dan proses nya cepat,5,positive
bawangnya bagus,5,positive
barangnya mantab rasanya,5,positive
respon cepat mantulll,5,positive
mantap bawangnya b ersih langganan disini terus,5,positive
mkasiiy packing ditrima rapi repeat order k 2 ori bwng gor palu,5,positive
barang oke munkin buble nya aja d kasih extra boss masa hargs 2 rb buble nya cuma seupil,5,negative
barang sesuai dengan yang ditawarkan kwalitas sangat baik terima kasih bonusnya,5,positive
puas sekali dengan bawang merah gorengnya renyah n wangi dapat bonus abon juga pengiriman juga cepat makasih seller,5,positive
harga murah krn flashsale aroma bawangnya kurang terasa packing oke bangetttt rapiiiiii,4,positive
bawangnya enak sudah repeat order,5,positive
recomended belanja barang disini,5,positive
bawang makyus,5,positive
respon cepat barang sesuai mantab,5,positive
terimakasih banyak walaupun salah saya terlambat dalam memesan tapi barang tetap dikirimkan walaupun toko tutup,5,positive
mantap enak renyah,5,positive
barang sesuai pesanan makasih,5,positive
terima kasih kami sekeluarga suka n cocok,5,positive
lumayan kering namun kurang asin,4,negative
aman,5,neutral
kurang rasa untuk bawang gorengnya,3,negative
crispy dan harum aromanya recomended sdh reorder,5,positive
biarlah segalanya bintang yg bicara suksessehatmakin bahagia selalu beserta keluarga dalam semua ya dan aku ucapkan terimakasih banyak atas segalanya pula,5,neutral
baik,3,neutral
sesuai order,5,neutral
enaaakk gak pahit gak berminyak gariiiingggg gak ada kulit2 bawang yang ikut soalnya suka beli bawang goreng yang udah jadi biar banyak kulit bawangnya juga dimasukin yang dari indo kuliner bener2 pure daging bawangnya maa syaa allah mumtaz bakal beli lagi kalo abis,5,positive
kurang enak,3,negative
enak bawang goreng nya trima kasih,5,positive
terima kasih pak bu barang telah diterima dengan baik pengemasan rapi dan pengiriman cepat memuaskan,5,positive
bawang gorengnya kalo menurut saya terlalu kering,3,negative
brambang gorengnya di oven jadi kering dan engga benyek seperti bawang goreng yg digoreng sendiri hmmm terima kasih ya seller good job recomended,5,positive
enak n kriuk bgt mksh seller,5,positive
ini juga enak crunchy dan gak berminyak baru ngerasain nih bawang tapi dibake biasanyakan digoreng jadi berminyak,5,positive
uda nympk packing rapi lom dicobain semoga enak,5,neutral
enak dan crunchy pas banget buat yg ga mau ada minyak dan tepung,5,positive
jadi langganan setia deh,5,neutral
the bestttt,5,positive
respon cepet dan packing rapih bawangnya juga fresh ga tengik langu suka banget terima kasih banyak,5,positive
pengiriman cepat penjual ramah uda sering beli di sini,5,positive
produk baik bagus sesuai iklan pengiriman cepat semoga sukses selalu,5,positive
thanks paketnya ya,5,neutral
te o pe te o pe te o pe thanks seller,5,neutral
thx seller barang sesuai dengan deskripsi,5,neutral
brg sesuai deskripsi terima kasih,5,neutral
super cepaaattttt top seller,5,positive
mantaaaft surantaap bawang krenyeees uenaak,5,positive
pengemasan pengiriman cpt seller fast response brg sesuai pesanan bagornya mantap,5,positive
sdh berkali kali beli tdk diragukan lagi,5,positive
respon penjual cepat harga lebih murah dan rasanya bawang goreng,5,positive
kemasan aman dan rapi kalo yg ini bawang goreng nya ga hancur,5,positive
sy beli krn bawangnya dioven jd sehat dan harganya jg murah,5,positive
memang lebih kering dibanding goreng biasa tapi sa nggak suka tepungnya rasa masih ok sih,4,negative
ini baru ok makan bawang goreng tapi nggak berminyak,5,positive
all is good,5,neutral
brg sesuai dg yg dipesan tq,5,neutral
barang sudah diterima dan ok semua thanks ya,5,positive
pesanan sudah saya terima barang bagus original packing rapi dan bersih pengiriman cepat sesuai dengan pesanan barang,5,positive
packing nya rapih barang sesuai pesanan kondisi bagus ditunggu promo lainnya,5,positive
enak sama nasi uduk lebih enak dn enaknya lg pedasnya mantul,5,positive
produk diterima baik packing bagus tp blom dicoba semoga suka terima kasih,5,neutral
enak banget asli pengirimsn cepat,5,positive
ok enak sdh order ke 2 kalinya,5,neutral
rasanya kaya ada tepung ngga full bawang tapi lumayan lagi promo,4,negative
bawangnya enak garing kriuk2,5,positive
bawang goreng biasa,3,negative
murah meriah,5,positive
sdh kami terima cuman sayang kami kecewa terlalu banyak tepung kiloan pertama yg terbuang ada 250 gram bungkus ke dua lebih banyak lagi sampai 400 gram ini sama dengan beli bawang tepung hehehehe,2,negative
uwuuu ntar order lagi,5,neutral
sesuai dan enak,5,positive
walaupun judulnya curah tapi cukup lah buat taburan diatas makanan wangi lagi,5,neutral
bawangnya enak banget harum top walaupun judulnya bawang goreng curah tapi kualitas grade a krn enak dimakan renyah dan harum banget,5,positive
rekomended barang sesuai harga,5,positive
respon cepat barang sesuai deskripsi,5,positive
enak tp agak melempem,4,negative
kualitas enak dan pengiriman cepat,5,positive
uenak cepat sekali sampainya sdh beli yg kedua kali,5,positive
pesanan sdh sampai seller fast respon brg nya oke packing rapi tks,5,positive
kecewa kt nya berat nya 200gr ternyata cm 145 gr rugi lah utk dijual lg soalnya,2,negative
asli dan rasanya enak,5,positive
pengiriman cepat kemasan rapih dan kondisi barang sangat baik terima kasih,5,positive
dikirimkan dihari yang sama oke,5,positive
seger2 mkasih yaaa cepet dikirimnyah pertahankan,5,positive
pengiriman cepat segar dan sesuai pesanan,5,positive
dikirimnya hancur remuk,1,negative
bawang gorengnya dpt banyak ternyata,5,positive
bawang gorengnya renyah kualitas oke kemasan rapi,5,positive
cepat sampe packing rapi makasih,5,positive
no comment,5,neutral
barang sesuai gambar goreng barangnya cantik dan aroma bawangnya wangi,5,positive
bwg putihnya enak dan rekomen seller jg rekomen,5,positive
wangi banget real kating,5,positive
kemasannya bagus,4,positive
rasanya agak pahit,5,negative
wangi bawangnya,4,positive
respon seller cepat pengiriman cepat packaging rapih produk sesuai deskripsi,5,positive
suka bgt baputgornya enak,5,positive
sdh beberapa kali beli disini tp br coba abon ayamnya krn terbiasa beli yg sapi jd sepertinya selera kami tetap yg sapi,5,negative
abon keras gak ada merk dan rasanya kurang sama dengan yg pakai merk,5,negative
udah beli aja rasa terbukti enak kok,5,positive
terima kasih barang sudah kami terima,5,neutral
rasanya enak pakai banget,5,positive
abonnya enak tapi kalo buat saya pedasnya kurang berasa,5,negative
mantapppppppppp,5,positive
klo ini sdh terbukti enak,5,positive
paket terlambat,1,negative
mantappp proses cepat semoga enak abonnya,5,positive
tidak sesuai selera aku,2,negative
barang sesuai gambar rasanya enak anak saya umur 1½thn suka banget pengiriman cepat,5,positive
pengiriman agak lama,4,negative
brg sdh sampe blm dicoba makasih bonusnya,5,neutral
enak mantap apalagi pake roti or nasi yg ada nambah mlulu beli yg bnyk biar puas,5,positive
rasa sapi nya kurang mantap,3,negative
mannttaappp fast renspon y cpt sampai pula makasi y gan bonus y rasa abon top dah pack y jg super aman mantuull abisss,5,positive
packing rapih,5,positive
senjata utk anak susah makan,5,neutral
produk sampai cepat sekali orderan sesuai abonnya enak saya sudah reorder kesekian kali terima kasih banyak sis,5,positive
mantap lha udah langganan disini,5,positive
abonnya enak anak saya suka,5,positive
b aja sihhh hehe,4,negative
expired nya masih panjang 2022,5,positive
kemasan dan rasa abon nya emang top markotop hanya sedikit kesal krna packing box nya terkesan asal asalan mungkin krna di dalamnya di lapisi buble wrap lagi yah,5,negative
rasanyaaa enakk anak suka banget,5,positive
respon cepat paking rapih trims gan,5,positive
terima kasih barang sudah diterima dgn baik,5,positive
produk sampai dg aman sesuai dan msh lama expired lumayan cepat pengirman,5,positive
pembelian yg kesekian kali seller sangat responsif order kemarin hari ini sampe,5,positive
top barang real sesuai,5,positive
enak murah rapi cuma proses dan respon seller lamaaaa,4,negative
sudah langgananan rasa kwalitas oke,5,positive
enak uga walaupun harga ekonomis,5,positive
respon dan proses pengiriman cepat packing rapi aman barang fresh ok trims,5,positive
rasanya seperti abon sapi pd umumnya,4,positive
boyolali jkt 3 hari timbangan mantap nya poll penjual nya jujur ramah pula terimakasih kakkl ud habis nnti saya beli lg,5,positive
dikemas baik pengiriman agak lama,4,positive
abon nya seperti sapi,5,positive
enak mantap exp masih 2022,5,positive
sip lah,5,neutral
mantaappp sdh sampaaaii,5,neutral
respon cepat dan ramah serta barang datang juga cepat,5,positive
saya transaksi batal duit gak kembali,3,negative
abon nya agak bubuk ya sehingga dagingnya kurang terasa,4,negative
packing rapi proses cepat produk ori exp masih lama 2022 tq seller,5,positive
barang sudah saya terima terima kasih untuk kiriman dan respon yang cepat,5,positive
seller responsif,5,positive
brg diterima dgn baik sesuai pesanan thx seller,5,positive
kesjkaan anak anak beli di official store bisa dapet harga terbaik dan packing terbaik terimakasih,5,positive
oke bgt,5,positive
semua pesanan lengkap exp date juga masih lama packing oke pengiriman cepat cuma 2 harii,5,positive
enyak,5,positive
expired date masih juni juli tahun dpn,5,neutral
insyaallah bermanfaat,5,neutral
campur ap aj enak,5,positive
selalu puass dg product mama suka terimakasih,5,positive
lama dikirimnya,4,negative
produk ori pengiriman cepat packaging ok dikasi bubble wrap dan dus tebal padahal cuma beli 1 terima kasih,5,positive
respon yang cepat barang bagus harga sesuai,5,positive
barang sdh sampai dgn cepat packing rapi penjual respontif exp sesuai deskripsi recommended dech,5,positive
packingnya aman prosesnya cepat,5,positive
udah sering beli disini paketan aman exp date masi lama,5,positive
fast response top seller,5,positive
seperti biasanya selalu puas dg barang dan pelayanannya,5,positive
recommended seller packing rapi super aman shg kemasan tidak penyok barang ori expired masih lama two thumbs up,5,positive
fast response produk bagus,5,positive
produk sesuai dengan pesanan kalengnya tidak penyok expirednya sampai 10 2022,5,positive
rasa nya enak,5,positive
brg ok n cepat ditrima,5,positive
abon langganan uenak ee pengiriman cepat,5,positive
harga murah ed masih panjang,5,positive
pesanan sampai di jkt dua hari kondisi baik dan rasa abon nya tetap seenak biasanya,5,positive
kualitas bagus dan original,5,positive
barang sesuai dikemas rapi dan aman,5,positive
enak banyak murah,5,positive
senanggg banget pesanan tibaaaa packingnya rapih aman respon seller baik produk berkualitas harga oke terima kasih puas belanja disini recommended sukses selaluuu,5,positive
tks,5,neutral
mantap rekomen banget,5,positive
packing aman rapi bisa langsung dimakan dan enak,5,positive
barang sesuai pesanan respon cepat,5,positive
100 gr itu ternyata buanyaaak sekali murah banget terimakasiih,5,positive
good product sesuai deskripsi recommended product,5,positive
barangnya sesuai deskripsi pengirimannya juga cepat packingnya rapi recommended,5,positive
trims,5,neutral
mudah mudahan rsny enak dan manis sesuai yg aku pesan krn ga ada cek listnya makasih ya,5,positive
rasa abonnya enak ini udah k 3 ato 4 kali pesen,5,positive
terima kasih anak bayi saya suka abon salmon nya si abang 3thn suka abon sapi nya dicemilin terussss,5,positive
rasanya enak anakku approved,5,positive
packaging rapi barang sesuai deskripsi terima kasih,5,positive
oke penjual menerima masukan,5,neutral
respons cepat,5,positive
mantap lahh thanks,5,neutral
pengiriman cepat di packing dengan baik expired date produk masih lama,5,positive
abonnya enak,5,positive
good product,5,positive
sesuai deskripsi respon pengiriman cepat,5,positive
selalu beli di sini,5,neutral
enak skl thks ya seller kirimnya cepat skl,5,positive
pelayanan yg baik dan kwalitas yg tetap terjaga,5,positive
enak rasanya,5,positive
enak maknyus,5,positive
enak garink ga yg asin gitu,5,positive
kereeen packing rapih datang cepet bingiit sdh 2 x beli saya puas tq yaa,5,positive
fast respons dan ramah adminnya,5,positive
enak renyah tampak crispy,5,positive
sesuai order barang diterima dlm keadaan baik packing aman respon penjual pengiriman cepat rasanya gurih renyah terimakasih,5,positive
cepet dikirimnya,5,positive
alhamdulillah teri crispy ini sehat n gurih insyaa allah sebagai lauk sehat n enak fast responses seller very recommended seller terimakasih utk layanannya sukses selalu,5,positive
cepat quick respon ikannya mantul utuh semua belum saya buka tapi bau asapnya sudah tercium,5,positive
mantabbbb ikannya bersih dan masih segar,5,positive
alhamdulillah puas belanja disini malam pesan pagi sudah sampai terima kasih,5,positive
udah langganan disini,5,neutral
tks bossku sangat cepat brngnya tiba kualitas brg oke,5,positive
puas banget ikannya bagus kering dan bisa langsung di olah bakal langganan keliatannya makasih yaaaa,5,positive
terimakasih mantul pakingan rapi pengirimannya cepat paketnya sesuai dengan deskripsi produk yang di tawarkan next order lagi,5,positive
barang okey banget pengiriman cepat banget harga terjangkau trus dapet promo setengah harga lg sampe binggung ini toko untungnya berapa ya,5,positive
sampe dengan cepat selamat sampe tujuan pesan jumat sampe nya minggu,5,positive
produk bagus berkualitas sesuai deskripsi terima kasih,5,positive
ebinya baguuuuuuus bangeeeet puaaaas sekaliiii recommended,5,positive
terima kasih barang bagus dan diterima dengan baik pengiriman cepat seller attentive sukses selalu,5,positive
mantap udang keringnya bagussss bersih n kering terimakasih tokopedia dan seller terimakasih juga pak kurir,5,positive
